HomeTeam,AwayTeam,Date,label,Referee,league_year,Home_lag_TeamCorners_1,Home_lag_TeamCorners_2,Home_lag_TeamCorners_3,Home_lag_TeamFouls_1,Home_lag_TeamFouls_2,Home_lag_TeamFouls_3,Home_lag_TeamRedCards_1,Home_lag_TeamRedCards_2,Home_lag_TeamRedCards_3,Home_lag_TeamShots_1,Home_lag_TeamShots_2,Home_lag_TeamShots_3,Home_lag_TeamShotsOnTarget_1,Home_lag_TeamShotsOnTarget_2,Home_lag_TeamShotsOnTarget_3,Home_lag_TeamYellowCards_1,Home_lag_TeamYellowCards_2,Home_lag_TeamYellowCards_3,Home_lag_FullTimeTeamGoals_1,Home_lag_FullTimeTeamGoals_2,Home_lag_FullTimeTeamGoals_3,Home_lag_HalfTimeTeamGoals_1,Home_lag_HalfTimeTeamGoals_2,Home_lag_HalfTimeTeamGoals_3,Home_lag_EnemyTeamCorners_1,Home_lag_EnemyTeamCorners_2,Home_lag_EnemyTeamCorners_3,Home_lag_EnemyTeamFouls_1,Home_lag_EnemyTeamFouls_2,Home_lag_EnemyTeamFouls_3,Home_lag_EnemyTeamRedCards_1,Home_lag_EnemyTeamRedCards_2,Home_lag_EnemyTeamRedCards_3,Home_lag_EnemyTeamShots_1,Home_lag_EnemyTeamShots_2,Home_lag_EnemyTeamShots_3,Home_lag_EnemyTeamShotsOnTarget_1,Home_lag_EnemyTeamShotsOnTarget_2,Home_lag_EnemyTeamShotsOnTarget_3,Home_lag_EnemyTeamYellowCards_1,Home_lag_EnemyTeamYellowCards_2,Home_lag_EnemyTeamYellowCards_3,Home_lag_FullTimeEnemyTeamGoals_1,Home_lag_FullTimeEnemyTeamGoals_2,Home_lag_FullTimeEnemyTeamGoals_3,Home_lag_HalfTimeEnemyTeamGoals_1,Home_lag_HalfTimeEnemyTeamGoals_2,Home_lag_HalfTimeEnemyTeamGoals_3,Home_lag_HalfTimeResult_1,Home_lag_HalfTimeResult_2,Home_lag_HalfTimeResult_3,Home_lag_FullTimeResult_1,Home_lag_FullTimeResult_2,Home_lag_FullTimeResult_3,Away_lag_TeamCorners_1,Away_lag_TeamCorners_2,Away_lag_TeamCorners_3,Away_lag_TeamFouls_1,Away_lag_TeamFouls_2,Away_lag_TeamFouls_3,Away_lag_TeamRedCards_1,Away_lag_TeamRedCards_2,Away_lag_TeamRedCards_3,Away_lag_TeamShots_1,Away_lag_TeamShots_2,Away_lag_TeamShots_3,Away_lag_TeamShotsOnTarget_1,Away_lag_TeamShotsOnTarget_2,Away_lag_TeamShotsOnTarget_3,Away_lag_TeamYellowCards_1,Away_lag_TeamYellowCards_2,Away_lag_TeamYellowCards_3,Away_lag_FullTimeTeamGoals_1,Away_lag_FullTimeTeamGoals_2,Away_lag_FullTimeTeamGoals_3,Away_lag_HalfTimeTeamGoals_1,Away_lag_HalfTimeTeamGoals_2,Away_lag_HalfTimeTeamGoals_3,Away_lag_EnemyTeamCorners_1,Away_lag_EnemyTeamCorners_2,Away_lag_EnemyTeamCorners_3,Away_lag_EnemyTeamFouls_1,Away_lag_EnemyTeamFouls_2,Away_lag_EnemyTeamFouls_3,Away_lag_EnemyTeamRedCards_1,Away_lag_EnemyTeamRedCards_2,Away_lag_EnemyTeamRedCards_3,Away_lag_EnemyTeamShots_1,Away_lag_EnemyTeamShots_2,Away_lag_EnemyTeamShots_3,Away_lag_EnemyTeamShotsOnTarget_1,Away_lag_EnemyTeamShotsOnTarget_2,Away_lag_EnemyTeamShotsOnTarget_3,Away_lag_EnemyTeamYellowCards_1,Away_lag_EnemyTeamYellowCards_2,Away_lag_EnemyTeamYellowCards_3,Away_lag_FullTimeEnemyTeamGoals_1,Away_lag_FullTimeEnemyTeamGoals_2,Away_lag_FullTimeEnemyTeamGoals_3,Away_lag_HalfTimeEnemyTeamGoals_1,Away_lag_HalfTimeEnemyTeamGoals_2,Away_lag_HalfTimeEnemyTeamGoals_3,Away_lag_HalfTimeResult_1,Away_lag_HalfTimeResult_2,Away_lag_HalfTimeResult_3,Away_lag_FullTimeResult_1,Away_lag_FullTimeResult_2,Away_lag_FullTimeResult_3,Month,Day
Chelsea,Wolves,2010-10-23,1,14,2010,5,10,4,11,7,12,0,0,0,13,11,15,6,6,4,3,1,3,0,2,0,0,1,0,9,10,3,11,12,10,0,0,0,11,13,8,5,5,6,4,1,2,0,0,1,0,0,0,0,2,0,0,2,0,8,3,5,10,12,15,0,1,0,9,2,14,5,0,12,0,2,1,1,0,1,1,0,0,3,3,4,8,9,19,0,0,0,9,24,10,7,17,8,1,1,2,1,2,2,0,0,1,2,0,0,0,0,0,10,23
Sunderland,Aston Villa,2010-10-23,1,18,2010,3,10,3,11,10,7,0,0,0,16,14,10,7,8,1,1,1,1,0,0,2,0,0,1,5,4,3,12,6,15,1,0,0,9,10,13,3,4,5,2,2,3,0,0,2,0,0,1,0,0,0,0,0,0,9,4,4,11,19,19,0,0,0,11,13,10,5,4,8,4,3,2,0,1,2,0,1,1,5,10,5,11,12,15,0,0,0,13,19,14,6,10,12,3,1,1,0,2,1,0,1,0,0,0,2,0,0,2,10,23
Tottenham,Everton,2010-10-23,0,19,2010,11,10,7,10,12,11,0,0,0,14,19,17,6,10,11,1,1,0,2,2,0,1,1,0,4,4,14,9,19,10,0,0,0,11,13,22,5,4,15,1,3,2,1,1,1,1,1,1,0,0,0,2,2,0,8,5,5,10,11,13,0,0,0,9,11,15,6,6,7,2,0,1,2,2,0,1,0,0,7,6,4,9,5,15,0,0,0,15,6,12,9,3,2,2,0,2,0,0,0,0,0,0,2,0,0,2,2,0,10,23
West Brom,Fulham,2010-10-23,1,11,2010,2,7,4,7,8,14,0,0,0,7,17,7,2,9,5,2,3,3,2,1,3,0,0,0,3,4,16,10,10,15,0,0,0,16,10,24,9,5,12,1,2,4,2,1,2,2,0,0,0,0,0,0,0,2,4,3,4,9,8,15,0,0,0,11,17,12,5,5,2,1,1,2,1,1,0,1,1,0,11,2,5,10,15,13,0,0,0,14,12,15,6,5,7,1,3,1,2,1,0,1,0,0,0,2,0,0,0,0,10,23
West Ham,Newcastle,2010-10-23,2,4,2010,3,2,14,8,15,10,0,0,0,9,12,22,7,5,15,1,3,2,1,1,1,0,0,1,8,3,7,10,8,11,0,0,0,9,17,17,5,5,11,0,1,0,1,1,0,1,1,0,0,0,2,0,0,2,6,4,3,13,13,8,0,0,0,9,8,11,4,4,7,2,2,0,2,1,1,0,1,1,3,4,4,14,11,11,0,0,0,8,9,8,4,5,2,1,3,1,2,2,2,2,1,0,0,0,2,0,0,0,10,23
Wigan,Bolton,2010-10-23,0,9,2010,3,3,7,14,9,18,0,0,0,8,24,17,4,17,10,1,1,3,2,2,0,2,0,0,6,3,3,13,12,12,0,1,1,9,2,10,4,0,4,2,2,2,2,0,0,0,0,0,2,0,0,0,2,0,5,4,7,10,10,16,1,0,0,11,10,15,6,5,9,2,2,1,2,1,2,1,0,1,6,7,12,8,8,18,0,0,0,8,17,12,3,9,6,2,3,2,1,1,2,0,0,1,2,0,0,2,0,0,10,23
Liverpool,Blackburn,2010-10-24,1,23,2010,7,5,3,9,11,15,0,0,0,15,19,13,9,10,5,2,2,3,0,1,2,0,0,1,8,2,3,10,10,7,0,0,0,9,11,10,6,7,1,2,1,1,2,2,2,1,2,1,0,0,0,0,0,0,5,6,8,12,13,11,1,0,0,9,7,13,3,4,8,2,3,1,0,0,2,0,0,1,3,8,8,11,8,12,0,0,0,16,18,11,7,11,8,1,2,2,0,1,1,0,0,0,0,0,2,0,0,2,10,24
Man City,Arsenal,2010-10-24,2,16,2010,9,4,3,9,11,10,0,0,0,13,9,8,8,5,6,2,3,2,3,2,1,0,1,0,3,4,4,9,13,12,0,0,0,16,8,15,5,4,4,0,2,3,2,1,0,0,1,0,0,0,0,2,2,2,7,10,16,16,12,15,1,0,0,18,13,24,13,5,12,2,1,4,2,0,2,1,0,0,3,10,4,9,7,14,0,0,0,6,11,7,4,6,5,2,1,3,1,2,3,1,1,0,0,0,0,2,0,0,10,24
Stoke,Man United,2010-10-24,2,1,2010,6,8,4,8,8,11,0,0,0,8,18,8,3,11,2,2,2,1,1,1,2,0,0,0,5,6,3,10,13,8,1,0,0,11,7,11,6,4,7,2,3,0,2,0,1,1,0,1,0,0,0,0,2,2,3,4,12,10,6,18,0,0,0,16,10,12,9,4,6,1,2,2,2,0,2,2,0,1,2,10,7,7,10,16,0,0,0,7,14,15,2,8,9,2,1,1,2,0,2,0,0,1,2,0,0,0,0,0,10,24
Arsenal,West Ham,2010-10-30,1,19,2010,7,7,10,10,16,12,0,1,0,12,18,13,8,13,5,4,2,1,3,2,0,1,1,0,6,3,10,11,9,7,1,0,0,9,6,11,6,4,6,2,2,1,0,1,2,0,1,1,2,0,0,2,2,0,2,3,2,12,8,15,0,0,0,5,9,12,1,7,5,0,1,3,1,1,1,1,0,0,6,8,3,6,10,8,0,0,0,13,9,17,8,5,5,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,10,30
Blackburn,Chelsea,2010-10-30,2,25,2010,4,5,6,12,12,13,0,1,0,4,9,7,2,3,4,3,2,3,1,0,0,0,0,0,15,3,8,17,11,8,0,0,0,17,16,18,10,7,11,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,8,5,10,8,11,7,0,0,0,17,13,11,10,6,6,1,3,1,2,0,2,1,0,1,8,9,10,8,11,12,0,0,0,12,11,13,9,5,5,2,4,1,0,0,0,0,0,0,2,0,2,2,0,2,10,30
Everton,Stoke,2010-10-30,1,14,2010,4,8,5,14,10,11,0,0,0,7,9,11,3,6,6,1,2,0,1,2,2,1,1,0,4,7,6,15,9,5,0,0,0,13,15,6,8,9,3,3,2,0,1,0,0,1,0,0,0,2,0,0,2,2,5,6,8,6,8,8,0,0,0,6,8,18,2,3,11,2,2,2,1,1,1,0,0,0,6,5,6,13,10,13,0,1,0,12,11,7,5,6,4,2,2,3,2,2,0,1,1,0,0,0,0,0,0,2,10,30
Fulham,Wigan,2010-10-30,1,1,2010,5,4,3,8,9,8,0,0,0,9,11,17,3,5,5,0,1,1,1,1,1,1,1,1,7,11,2,3,10,15,0,0,0,14,14,12,7,6,5,0,1,3,2,2,1,2,1,0,0,0,2,0,0,0,5,3,3,8,14,9,0,0,0,15,8,24,9,4,17,0,1,1,1,2,2,0,2,0,0,6,3,14,13,12,0,0,1,9,9,2,2,4,0,2,2,2,1,2,0,0,0,0,0,2,0,0,0,2,10,30
Man United,Tottenham,2010-10-30,1,16,2010,6,3,4,13,10,6,0,0,0,12,16,10,5,9,4,2,1,2,2,2,0,1,2,0,5,2,10,6,7,10,0,0,0,6,7,14,2,2,8,2,2,1,1,2,0,0,0,0,2,2,0,2,0,0,4,11,10,15,10,12,0,0,0,13,14,19,8,6,10,3,1,1,1,2,2,1,1,1,4,4,4,14,9,19,0,0,0,7,11,13,3,5,4,1,1,3,1,1,1,1,1,1,0,0,0,0,2,2,10,30
Wolves,Man City,2010-10-30,1,17,2010,8,8,3,8,10,12,0,0,1,12,9,2,9,5,0,2,0,2,0,1,0,0,1,0,8,3,3,8,8,9,0,0,0,17,9,24,10,7,17,1,1,1,2,1,2,1,0,0,0,2,0,0,0,0,6,9,4,11,9,11,1,0,0,9,13,9,6,8,5,2,2,3,0,3,2,0,0,1,7,3,4,10,9,13,0,0,0,12,16,8,8,5,4,4,0,2,3,2,1,1,0,1,0,0,0,0,2,2,10,30
Aston Villa,Birmingham,2010-10-31,0,9,2010,11,9,4,13,11,19,0,0,0,11,11,13,7,5,4,2,4,3,0,0,1,0,0,1,4,5,10,11,11,12,0,0,0,13,13,19,6,6,10,1,3,1,1,0,2,1,0,1,0,0,0,0,0,0,9,3,6,8,9,5,0,0,0,17,6,6,8,4,3,1,2,0,2,1,0,1,1,0,10,7,5,16,16,11,0,1,0,14,18,11,6,13,6,1,2,0,0,2,2,0,1,0,2,0,0,2,0,0,10,31
Bolton,Liverpool,2010-10-31,2,15,2010,0,5,4,14,10,10,0,1,0,9,11,10,2,6,5,2,2,2,1,2,1,0,1,0,5,6,7,8,8,8,0,0,0,15,8,17,9,3,9,0,2,3,1,1,1,0,0,0,0,2,0,0,2,0,15,7,5,17,9,11,0,0,0,17,15,19,10,9,10,2,2,2,2,0,1,0,0,0,4,8,2,12,10,10,0,0,0,4,9,11,2,6,7,3,2,1,1,2,2,0,1,2,0,0,0,2,0,0,10,31
Newcastle,Sunderland,2010-10-31,1,23,2010,6,6,4,6,13,13,0,0,0,13,9,8,8,4,4,0,2,2,2,2,1,1,0,1,2,3,4,12,14,11,0,0,0,5,8,9,1,4,5,0,1,3,1,2,2,1,2,1,0,0,0,2,0,0,4,3,10,11,11,10,0,0,0,13,16,14,6,7,8,1,1,1,1,0,0,1,0,0,11,5,4,13,12,6,0,1,0,11,9,10,7,3,4,2,2,2,0,0,0,0,0,0,2,0,0,2,0,0,10,31
Blackpool,West Brom,2010-11-01,1,20,2010,10,3,2,16,9,10,0,0,0,14,16,11,6,5,7,1,0,1,0,2,2,0,0,2,9,9,5,8,9,11,0,0,0,17,13,19,8,8,10,1,2,2,2,3,1,1,0,0,0,0,2,0,0,2,7,2,7,3,7,8,0,0,0,14,7,17,7,2,9,0,2,3,2,2,1,2,0,0,5,3,4,8,10,10,0,0,0,9,16,10,3,9,5,0,1,2,1,2,1,1,2,0,2,0,0,2,0,0,11,1
Birmingham,West Ham,2010-11-06,0,20,2010,4,9,3,11,8,9,0,0,0,10,17,6,6,8,4,3,1,2,0,2,1,0,1,1,1,10,7,13,16,16,0,0,1,7,14,18,3,6,13,2,1,2,0,0,2,0,0,1,0,2,0,0,2,0,4,2,3,18,12,8,0,0,0,6,5,9,3,1,7,2,0,1,0,1,1,0,1,0,7,6,8,14,6,10,0,0,0,20,13,9,13,8,5,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,11,6
Blackburn,Wigan,2010-11-06,1,11,2010,4,4,5,12,12,12,0,0,1,13,4,9,6,2,3,2,3,2,1,1,0,1,0,0,5,15,3,14,17,11,0,0,0,16,17,16,9,10,7,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,1,5,3,12,8,14,0,0,0,8,15,8,3,9,4,0,0,1,0,1,2,0,0,2,7,0,6,7,14,13,0,0,0,15,9,9,9,2,4,0,2,2,2,1,2,2,0,0,0,0,2,0,0,0,11,6
Blackpool,Everton,2010-11-06,0,1,2010,8,10,3,16,16,9,0,0,0,21,14,16,8,6,5,2,1,0,2,0,2,1,0,0,2,9,9,13,8,9,2,0,0,12,17,13,5,8,8,3,1,2,1,2,3,0,1,0,2,0,0,2,0,0,6,4,8,16,14,10,0,0,0,18,7,9,10,3,6,1,1,2,1,1,2,0,1,1,2,4,7,14,15,9,0,0,0,9,13,15,1,8,9,1,3,2,0,1,0,0,1,0,0,0,2,2,0,2,11,6
Bolton,Tottenham,2010-11-06,1,4,2010,1,0,5,15,14,10,0,0,1,14,9,11,10,2,6,2,2,2,0,1,2,0,0,1,4,5,6,13,8,8,0,0,0,10,15,8,4,9,3,2,0,2,1,1,1,0,0,0,0,0,2,0,0,2,4,4,11,10,15,10,0,0,0,11,13,14,5,8,6,3,3,1,0,1,2,0,1,1,1,4,4,12,14,9,0,0,0,18,7,11,10,3,5,0,1,1,2,1,1,1,1,1,0,0,0,0,0,2,11,6
Fulham,Aston Villa,2010-11-06,0,25,2010,7,5,4,7,8,9,0,0,0,15,9,11,9,3,5,0,0,1,2,1,1,2,1,1,1,7,11,12,3,10,0,0,0,8,14,14,3,7,6,0,0,1,0,2,2,0,2,1,2,0,0,2,0,0,1,11,9,13,13,11,0,0,0,7,11,11,3,7,5,2,2,4,0,0,0,0,0,0,4,4,5,11,11,11,0,0,0,10,13,13,6,6,6,3,1,3,0,1,0,0,1,0,0,0,0,0,0,0,11,6
Man United,Wolves,2010-11-06,1,23,2010,1,6,3,12,13,10,0,0,0,18,12,16,10,5,9,0,2,1,2,2,2,1,1,2,4,5,2,10,6,7,0,0,0,11,6,7,5,2,2,3,2,2,0,1,2,0,0,0,2,2,2,2,2,0,5,8,8,5,8,10,0,0,0,10,12,9,6,9,5,1,2,0,2,0,1,1,0,1,7,8,3,14,8,8,0,0,0,17,17,9,9,10,7,2,1,1,1,2,1,1,1,0,0,0,2,2,0,0,11,6
Sunderland,Stoke,2010-11-06,1,15,2010,6,4,3,18,11,11,1,0,0,11,13,16,5,6,7,6,1,1,1,1,0,0,1,0,8,11,5,8,13,12,0,0,1,16,11,9,12,7,3,3,2,2,5,0,0,3,0,0,0,2,0,0,2,0,2,5,6,14,6,8,0,0,0,9,6,8,1,2,3,1,2,2,0,1,1,0,0,0,6,6,5,16,13,10,0,0,1,18,12,11,10,5,6,1,2,2,1,2,2,0,1,1,0,0,0,0,0,0,11,6
Arsenal,Newcastle,2010-11-07,2,17,2010,7,7,7,14,10,16,0,0,1,20,12,18,13,8,13,2,4,2,1,3,2,0,1,1,4,6,3,18,11,9,0,1,0,6,9,6,3,6,4,2,2,2,0,0,1,0,0,1,0,2,0,2,2,2,8,6,6,8,6,13,0,0,0,16,13,9,12,8,4,3,0,2,5,2,2,3,1,0,6,2,3,18,12,14,1,0,0,11,5,8,5,1,4,6,0,1,1,1,2,0,1,2,2,0,0,2,2,0,11,7
Liverpool,Chelsea,2010-11-07,1,9,2010,4,15,7,13,17,9,0,0,0,10,17,15,4,10,9,2,2,2,1,2,0,0,0,0,1,4,8,15,12,10,0,0,0,14,4,9,10,2,6,2,3,2,0,1,2,0,0,1,0,0,0,2,2,0,5,8,5,14,8,11,0,0,0,16,17,13,9,10,6,2,1,3,2,2,0,1,1,0,4,8,9,12,8,11,0,0,0,13,12,11,6,9,5,2,2,4,1,0,0,1,0,0,0,2,0,2,2,0,11,7
West Brom,Man City,2010-11-07,2,14,2010,2,7,2,13,3,7,2,0,0,12,14,7,5,7,2,3,0,2,1,2,2,0,2,0,8,5,3,16,8,10,0,0,0,21,9,16,8,3,9,2,0,1,2,1,2,1,1,2,0,2,0,0,2,0,7,6,9,14,11,9,0,1,0,17,9,13,9,6,8,2,2,2,1,0,3,1,0,0,5,7,3,5,10,9,0,0,0,10,12,16,6,8,5,1,4,0,2,3,2,1,1,0,0,0,0,0,0,2,11,7
Stoke,Birmingham,2010-11-09,1,16,2010,9,2,5,13,14,6,0,0,0,11,9,6,5,1,2,5,1,2,0,0,1,0,0,0,6,6,6,10,16,13,0,0,0,14,18,12,7,10,5,0,1,2,2,1,2,1,0,1,0,0,0,0,0,0,3,4,9,12,11,8,0,0,0,8,10,17,5,6,8,0,3,1,2,0,2,0,0,1,4,1,10,14,13,16,0,0,0,16,7,14,8,3,6,1,2,1,2,0,0,0,0,0,0,0,2,0,0,2,11,9
Tottenham,Sunderland,2010-11-09,0,9,2010,6,4,4,9,10,15,0,0,0,11,11,13,6,5,8,0,3,3,2,0,1,0,0,1,7,1,4,13,12,14,0,0,0,18,18,7,8,10,3,1,0,1,4,2,1,1,1,1,0,0,0,0,0,0,6,6,4,10,18,11,0,1,0,14,11,13,7,5,6,0,6,1,2,1,1,1,0,1,9,8,11,13,8,13,0,0,0,11,16,11,5,12,7,5,3,2,0,5,0,0,3,0,2,0,2,2,0,2,11,9
Aston Villa,Blackpool,2010-11-10,1,2,2010,3,1,11,4,13,13,0,0,0,15,7,11,8,3,7,0,2,2,1,0,0,1,0,0,3,4,4,12,11,11,0,0,0,14,10,13,10,6,6,1,3,1,1,0,1,0,0,1,2,0,0,0,0,0,3,8,10,14,16,16,0,0,0,11,21,14,8,8,6,2,2,1,2,2,0,1,1,0,7,2,9,12,13,8,0,2,0,20,12,17,14,5,8,1,3,1,2,1,2,1,0,1,0,2,0,0,2,0,11,10
Chelsea,Fulham,2010-11-10,1,15,2010,5,5,8,17,14,8,0,0,0,11,16,17,7,9,10,2,2,1,0,2,2,0,1,1,2,4,8,15,12,8,0,0,0,9,13,12,7,6,9,0,2,2,2,1,0,2,1,0,0,0,2,0,2,2,3,7,5,12,7,8,0,0,0,14,15,9,10,9,3,1,0,0,1,2,1,0,2,1,3,1,7,4,12,3,0,0,0,15,8,14,8,3,7,0,0,0,1,0,2,1,0,2,0,2,0,0,2,0,11,10
Everton,Bolton,2010-11-10,0,23,2010,7,6,4,12,16,14,0,0,0,20,18,7,14,10,3,1,1,1,2,1,1,1,0,1,3,2,4,14,14,15,0,0,0,11,9,13,8,1,8,2,1,3,2,0,1,1,0,1,0,0,0,0,2,0,7,1,0,13,15,14,0,0,0,18,14,9,8,10,2,1,2,2,4,0,1,1,0,0,6,4,5,9,13,8,0,0,0,11,10,15,6,4,9,0,2,0,2,1,1,0,0,0,2,0,0,2,0,0,11,10
Man City,Man United,2010-11-10,0,4,2010,1,7,6,16,14,11,1,0,1,9,17,9,5,9,6,4,2,2,2,1,0,2,1,0,6,5,7,15,5,10,1,0,0,13,10,12,7,6,8,3,1,4,0,2,3,0,1,1,2,0,0,2,0,0,3,1,6,6,12,13,0,0,0,14,18,12,10,10,5,1,0,2,2,2,2,1,1,1,2,4,5,11,10,6,0,0,0,8,11,6,6,5,2,0,3,2,1,0,1,0,0,0,2,2,2,2,2,2,11,10
Newcastle,Blackburn,2010-11-10,2,19,2010,2,8,6,12,8,6,0,0,0,7,16,13,2,12,8,1,3,0,1,5,2,1,3,1,12,6,2,16,18,12,1,1,0,11,11,5,8,5,1,3,6,0,0,1,1,0,0,1,2,2,0,2,2,2,3,4,4,16,12,12,0,0,0,10,13,4,3,6,2,0,2,3,2,1,1,0,1,0,6,5,15,15,14,17,0,0,0,16,16,17,10,9,10,2,2,2,1,2,2,0,1,0,0,0,0,2,0,0,11,10
West Ham,West Brom,2010-11-10,0,17,2010,4,4,2,14,18,12,0,0,0,16,6,5,8,3,1,1,2,0,2,0,1,0,0,1,3,7,6,12,14,6,0,0,0,8,20,13,5,13,8,0,2,0,2,1,2,0,0,1,0,0,0,0,0,0,6,2,7,15,13,3,1,2,0,13,12,14,7,5,7,3,3,0,0,1,2,0,0,2,1,8,5,16,16,8,1,0,0,9,21,9,5,8,3,4,2,0,2,2,1,2,1,1,0,0,2,0,0,2,11,10
Wigan,Liverpool,2010-11-10,0,25,2010,6,1,5,15,12,8,0,0,0,16,8,15,10,3,9,2,0,0,1,0,1,0,0,0,3,7,0,16,7,14,0,0,0,10,15,9,3,9,2,0,0,2,2,2,1,0,2,0,0,0,0,0,0,0,2,4,15,15,13,17,0,0,0,9,10,17,7,4,10,0,2,2,2,1,2,2,0,0,5,1,4,17,15,12,0,0,0,11,14,4,7,10,2,2,2,3,0,0,1,0,0,0,2,0,0,2,2,2,11,10
Wolves,Arsenal,2010-11-10,2,18,2010,2,5,8,11,5,8,0,0,0,8,10,12,6,6,9,0,1,2,1,2,0,0,1,0,3,7,8,6,14,8,0,0,0,14,17,17,10,9,10,1,2,1,2,1,2,1,1,1,0,0,0,0,2,0,12,7,7,16,14,10,1,0,0,11,20,12,8,13,8,3,2,4,0,1,3,0,0,1,2,4,6,12,18,11,0,0,1,7,6,9,2,3,6,1,2,2,1,0,0,1,0,0,0,0,2,0,2,2,11,10
Aston Villa,Man United,2010-11-13,0,17,2010,11,3,1,7,4,13,0,0,0,19,15,7,12,8,3,2,0,2,3,1,0,1,1,0,8,3,4,10,12,11,0,0,0,12,14,10,6,10,6,3,1,3,2,1,0,1,0,0,0,2,0,2,0,0,5,3,1,12,6,12,0,0,0,7,14,18,4,10,10,2,1,0,0,2,2,0,1,1,8,2,4,10,11,10,0,0,0,6,8,11,4,6,5,0,0,3,0,1,0,0,0,0,0,2,2,0,2,2,11,13
Man City,Birmingham,2010-11-13,0,19,2010,8,1,7,10,16,14,0,1,0,6,9,17,4,5,9,0,4,2,0,2,1,0,2,1,5,6,5,12,15,5,0,1,0,7,13,10,4,7,6,2,3,1,0,0,2,0,0,1,0,2,0,0,2,0,4,3,4,8,12,11,0,0,0,14,8,10,10,5,6,0,0,3,2,2,0,0,0,0,10,4,1,6,14,13,0,0,0,19,16,7,12,8,3,0,1,2,3,2,0,1,0,0,0,0,0,0,0,0,11,13
Newcastle,Fulham,2010-11-13,0,14,2010,4,2,8,16,12,8,0,0,0,9,7,16,3,2,12,3,1,3,1,1,5,0,1,3,1,12,6,15,16,18,0,1,1,7,11,11,5,8,5,4,3,6,2,0,1,1,0,0,0,2,2,0,2,2,4,3,7,15,12,7,0,0,0,5,14,15,3,10,9,0,1,0,0,1,2,0,0,2,4,3,1,14,4,12,1,0,0,19,15,8,10,8,3,2,0,0,1,1,0,1,1,0,0,0,2,0,0,2,11,13
Stoke,Liverpool,2010-11-13,1,18,2010,10,9,2,6,13,14,0,0,0,19,11,9,12,5,1,0,5,1,3,0,0,1,0,0,4,6,6,8,10,16,0,0,0,14,14,18,10,7,10,0,0,1,2,2,1,0,1,0,2,0,0,2,0,0,4,2,4,10,15,13,0,0,0,8,9,10,3,7,4,2,0,2,1,2,1,1,2,0,5,5,1,7,17,15,0,0,0,10,11,14,8,7,10,0,2,2,1,0,0,0,0,0,2,2,0,0,2,2,11,13
Tottenham,Blackburn,2010-11-13,1,1,2010,17,6,4,6,9,10,0,0,0,20,11,11,12,6,5,2,0,3,1,2,0,0,0,0,3,7,1,15,13,12,0,0,0,8,18,18,4,8,10,1,1,0,1,4,2,0,1,1,0,0,0,0,0,0,1,3,4,15,16,12,0,0,0,7,10,13,5,3,6,4,0,2,2,2,1,1,0,1,4,6,5,16,15,14,0,0,0,9,16,16,3,10,9,3,2,2,1,1,2,0,0,1,2,0,0,2,2,0,11,13
West Ham,Blackpool,2010-11-13,0,11,2010,6,4,4,13,14,18,0,0,0,8,16,6,5,8,3,3,1,2,2,2,0,1,0,0,7,3,7,5,12,14,0,0,0,14,8,20,6,5,13,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,8,3,8,10,14,16,0,0,0,12,11,21,6,8,8,3,2,2,2,2,2,1,1,1,11,7,2,7,12,13,0,0,2,19,20,12,12,14,5,2,1,3,3,2,1,1,1,0,0,0,2,0,0,2,11,13
Wigan,West Brom,2010-11-13,1,2,2010,5,6,1,7,15,12,0,0,0,10,16,8,8,10,3,0,2,0,1,1,0,0,0,0,4,3,7,10,16,7,0,0,0,8,10,15,3,3,9,2,0,0,1,2,2,1,0,2,0,0,0,0,0,0,7,6,2,5,15,13,0,1,2,14,13,12,6,7,5,0,3,3,2,0,1,1,0,0,6,1,8,13,16,16,0,1,0,8,9,21,5,5,8,3,4,2,2,2,2,1,2,1,0,0,0,0,0,0,11,13
Wolves,Bolton,2010-11-13,2,25,2010,5,2,5,7,11,5,0,0,0,14,8,10,7,6,6,1,0,1,0,1,2,0,0,1,2,3,7,14,6,14,0,0,0,12,14,17,8,10,9,2,1,2,2,2,1,1,1,1,0,0,0,0,0,2,10,7,1,12,13,15,0,0,0,10,18,14,5,8,10,3,1,2,1,4,0,0,1,0,15,6,4,8,9,13,1,0,0,23,11,10,12,6,4,0,0,2,1,2,1,0,0,0,0,2,0,0,2,0,11,13
Chelsea,Sunderland,2010-11-14,2,4,2010,4,5,5,14,17,14,1,0,0,19,11,16,10,7,9,2,2,2,1,0,2,1,0,1,4,2,4,15,15,12,0,0,0,5,9,13,3,7,6,0,0,2,0,2,1,0,2,1,2,0,0,2,0,2,3,6,6,15,10,18,0,0,1,8,14,11,4,7,5,1,0,6,1,2,1,0,1,0,17,9,8,6,13,8,0,0,0,20,11,16,12,5,12,2,5,3,1,0,5,0,0,3,0,2,0,0,2,0,11,14
